id,Label,Network,Hemisphere,Region,Parcel ID,x,y,degree_centrality,r,eigenvector_centrality,closeness_centrality,region_name,network_name
13,7Networks_LH_Vis_17,7Networks,LH,Vis,17,-42.05212429775433,-5.040219351461133,0.0767888307155322,0.0095805680895064,0.0299990726927665,0.333308001925187,Visual cortex,Visual
14,7Networks_LH_Vis_18,7Networks,LH,Vis,18,-72.01780786676841,4.617957248606466,0.019197207678883,0.0038834888230321,0.0194129478731096,0.2481798489875255,Visual cortex,Visual
15,7Networks_LH_Vis_19,7Networks,LH,Vis,19,-61.931462337472,3.311666794729476,0.0104712041884816,0.011121860356157,0.0064566579287517,0.2870395885000459,Visual cortex,Visual
16,7Networks_LH_Vis_20,7Networks,LH,Vis,20,-70.33466412094624,4.373678718410112,0.0,0.0,1.85048540703831e-41,0.0,Visual cortex,Visual
17,7Networks_LH_Vis_21,7Networks,LH,Vis,21,-55.01371005292507,0.8407680270005784,0.0209424083769633,0.0002825865079804,0.0062408672156162,0.2757902493805751,Visual cortex,Visual
18,7Networks_LH_Vis_22,7Networks,LH,Vis,22,-76.2814865981539,3.787149524937078,0.0,0.0,1.85048540703831e-41,0.0,Visual cortex,Visual
19,7Networks_LH_Vis_25,7Networks,LH,Vis,25,-45.94896369454701,2.033492100084338,0.0663176265270506,0.0072246891752164,0.0251596634144271,0.337171695919683,Visual cortex,Visual
20,7Networks_LH_Vis_28,7Networks,LH,Vis,28,-70.64779695155366,8.505568971830819,0.0453752181500872,0.0027317304705467,0.0295075284560949,0.2862862037533266,Visual cortex,Visual
21,7Networks_LH_Vis_29,7Networks,LH,Vis,29,-71.36289164202682,13.999918275597423,0.0034904013961605,6.102100342938038e-06,0.0004060900206719,0.1942565336242519,Visual cortex,Visual
22,7Networks_LH_Vis_31,7Networks,LH,Vis,31,-62.332047666900834,7.686497854878716,0.0418848167539267,0.0041527350721267,0.0187965318210611,0.2889405129271986,Visual cortex,Visual
23,7Networks_LH_Vis_32,7Networks,LH,Vis,32,-74.55352894961834,17.519117863095822,0.0052356020942408,0.0001579965950768,0.001735075466514,0.2114882086864129,Visual cortex,Visual
24,7Networks_LH_Vis_33,7Networks,LH,Vis,33,-73.46269837052871,14.103267398197204,0.0139616055846422,4.385452145638644e-06,0.0165595414862609,0.2754420293687309,Visual cortex,Visual
25,7Networks_LH_Vis_37,7Networks,LH,Vis,37,-68.15640180831885,16.381487851250256,0.0663176265270506,0.0043945541465939,0.0542114086975765,0.3013122752210427,Visual cortex,Visual
26,7Networks_LH_Vis_38,7Networks,LH,Vis,38,-66.04660263057653,17.117907884446055,0.06282722513089,0.0053549089277337,0.0322673784223013,0.3236648178932268,Visual cortex,Visual
27,7Networks_LH_Vis_39,7Networks,LH,Vis,39,-75.19926271743172,23.682699170495795,0.0,0.0,1.85048540703831e-41,0.0,Visual cortex,Visual
28,7Networks_LH_Vis_40,7Networks,LH,Vis,40,-75.36198903779898,20.90716652971294,0.0104712041884816,0.0008314422041204,0.0002686825540991,0.2606333181123476,Visual cortex,Visual
29,7Networks_LH_Vis_41,7Networks,LH,Vis,41,-74.19501421015177,24.148720730787943,0.1134380453752181,0.0039723921318341,0.1147942065751741,0.2966010703739427,Visual cortex,Visual
30,7Networks_LH_Vis_43,7Networks,LH,Vis,43,-75.4110830067657,23.974533945554867,0.0087260034904013,0.0010809459680034,0.0064191326391525,0.2686577429310774,Visual cortex,Visual
31,7Networks_LH_Vis_44,7Networks,LH,Vis,44,-76.716895988341,35.198602786850785,0.0488656195462478,0.0017049594001342,0.0007972255523345,0.2730288951940361,Visual cortex,Visual
32,7Networks_LH_SomMot_1,7Networks,LH,SomMot,1,0.0599962518437138,-3.4940602258736817,0.0610820244328097,0.0050348817408465,0.0004625075573724,0.2580131132584682,Somatomotor network,Somatomotor
33,7Networks_LH_SomMot_2,7Networks,LH,SomMot,2,-14.814716531890774,5.868688169554915,0.0261780104712041,0.0005718795241427,8.278883547705936e-05,0.2295108756023512,Somatomotor network,Somatomotor
34,7Networks_LH_SomMot_3,7Networks,LH,SomMot,3,-19.389491932920933,3.3533213062484464,0.0174520069808027,0.0014909003106896,0.0063126472166811,0.246636616461317,Somatomotor network,Somatomotor
35,7Networks_LH_SomMot_4,7Networks,LH,SomMot,4,-24.95677154413084,9.374658421045403,0.0069808027923211,0.007086576595415,5.5306181508560285e-06,0.2032138679646342,Somatomotor network,Somatomotor
36,7Networks_LH_SomMot_5,7Networks,LH,SomMot,5,-34.63597309215108,6.836208978641622,0.0034904013961605,0.0,1.0850991602985629e-07,0.1649528070019167,Somatomotor network,Somatomotor
37,7Networks_LH_SomMot_6,7Networks,LH,SomMot,6,-25.62106247834469,7.116980146943476,0.0034904013961605,0.0,4.177473297910951e-05,0.2074656084260912,Somatomotor network,Somatomotor
38,7Networks_LH_SomMot_7,7Networks,LH,SomMot,7,-12.084997209815356,12.924177537235067,0.0,0.0,1.85048540703831e-41,0.0,Somatomotor network,Somatomotor
39,7Networks_LH_SomMot_8,7Networks,LH,SomMot,8,-25.117930897000512,12.804337318929342,0.075043630017452,0.0065496299776158,0.0287568513849263,0.3231853144593109,Somatomotor network,Somatomotor
40,7Networks_LH_SomMot_9,7Networks,LH,SomMot,9,-3.867150064057384,13.453046629900363,0.0,0.0,1.85048540703831e-41,0.0,Somatomotor network,Somatomotor
41,7Networks_LH_SomMot_10,7Networks,LH,SomMot,10,-13.31806397199938,17.750479200720477,0.0034904013961605,0.0,0.0002323453512842,0.2049319748802582,Somatomotor network,Somatomotor
42,7Networks_LH_SomMot_11,7Networks,LH,SomMot,11,-36.77517483668635,15.320604661799734,0.0418848167539267,0.0139940389959436,0.0120408992573527,0.3198681631378811,Somatomotor network,Somatomotor
43,7Networks_LH_SomMot_12,7Networks,LH,SomMot,12,-35.0574966356396,14.861894334824951,0.0349040139616055,0.0008787140834172,0.0146478718911331,0.2802184807450673,Somatomotor network,Somatomotor
44,7Networks_LH_SomMot_13,7Networks,LH,SomMot,13,-25.53850434973188,19.64502053516715,0.019197207678883,0.0021430812745987,0.0086999973135638,0.2666871482396515,Somatomotor network,Somatomotor
45,7Networks_LH_SomMot_14,7Networks,LH,SomMot,14,-13.378690642409213,13.838255623164706,0.0139616055846422,0.0017874606476497,0.0023274234689743,0.2688232745040479,Somatomotor network,Somatomotor
46,7Networks_LH_SomMot_15,7Networks,LH,SomMot,15,1.2076340635516232,12.351409745079522,0.0087260034904013,5.180397006711691e-05,2.567674415121452e-05,0.2334404358052808,Somatomotor network,Somatomotor
47,7Networks_LH_SomMot_16,7Networks,LH,SomMot,16,-7.392652066441258,11.085877513831797,0.0279232111692844,0.0030204476867946,0.0002456325392144,0.2634662889613948,Somatomotor network,Somatomotor
48,7Networks_LH_SomMot_17,7Networks,LH,SomMot,17,-25.646590728984503,17.283088451526204,0.0331588132635253,0.0028553209130501,0.0061350071476488,0.2978158187850306,Somatomotor network,Somatomotor
49,7Networks_LH_SomMot_18,7Networks,LH,SomMot,18,-17.982055469777656,19.543583212288866,0.0087260034904013,0.0002778548518277,0.000524552784471,0.2524885269213367,Somatomotor network,Somatomotor
50,7Networks_LH_SomMot_19,7Networks,LH,SomMot,19,-3.5016854428788093,19.720027243704905,0.0122164048865619,0.0039312567821753,0.0002022936836969,0.2637848697219285,Somatomotor network,Somatomotor
51,7Networks_LH_SomMot_20,7Networks,LH,SomMot,20,-9.88425965749353,26.10966905732532,0.0244328097731239,0.0074196751890118,0.0042863580560801,0.2877969488918666,Somatomotor network,Somatomotor
52,7Networks_LH_SomMot_21,7Networks,LH,SomMot,21,-9.335683729783028,31.691469204672813,0.0174520069808027,0.002043826642906,0.0009395450827303,0.2637848697219285,Somatomotor network,Somatomotor
53,7Networks_LH_SomMot_22,7Networks,LH,SomMot,22,-4.06940361533475,33.53988873318809,0.0,0.0,1.85048540703831e-41,0.0,Somatomotor network,Somatomotor
54,7Networks_LH_SomMot_23,7Networks,LH,SomMot,23,-15.04738494434526,39.90534192554298,0.0069808027923211,0.0,0.0001363750243729,0.2267672424740487,Somatomotor network,Somatomotor
55,7Networks_LH_SomMot_24,7Networks,LH,SomMot,24,-15.220464560720655,40.67324815051896,0.0157068062827225,0.0008890513693947,0.0111593021469152,0.2600120229559414,Somatomotor network,Somatomotor
56,7Networks_LH_SomMot_25,7Networks,LH,SomMot,25,-20.50767875114432,46.92897930697768,0.0052356020942408,0.0001531743911137,0.0009613331918139,0.2526347275738678,Somatomotor network,Somatomotor
57,7Networks_LH_SomMot_26,7Networks,LH,SomMot,26,-8.345986633023017,41.331582422184496,0.0017452006980802,0.0,0.0001971997217729,0.2136631608815229,Somatomotor network,Somatomotor
58,7Networks_LH_SomMot_27,7Networks,LH,SomMot,27,-3.749993004258087,47.46624214027142,0.0645724258289703,0.0030131032563578,0.0070690211674775,0.313885017640338,Somatomotor network,Somatomotor
59,7Networks_LH_SomMot_28,7Networks,LH,SomMot,28,-17.32679512971137,39.05891143234379,0.0069808027923211,0.0,0.0017178566725233,0.2589318543145815,Somatomotor network,Somatomotor
60,7Networks_LH_SomMot_29,7Networks,LH,SomMot,29,-17.514802201068335,51.91519264649739,0.0802792321116928,0.0093204574016483,0.0015286510246429,0.3006893001516676,Somatomotor network,Somatomotor
61,7Networks_LH_SomMot_30,7Networks,LH,SomMot,30,-26.61764946737541,54.34701075125486,0.0296684118673647,0.0015718920481457,0.005142024917855,0.2972072033515461,Somatomotor network,Somatomotor
62,7Networks_LH_SomMot_31,7Networks,LH,SomMot,31,-13.325473226429452,49.63622271424779,0.0174520069808027,0.0065945311060251,8.84585196700977e-05,0.2403857710854379,Somatomotor network,Somatomotor
63,7Networks_LH_SomMot_32,7Networks,LH,SomMot,32,-14.928378748567134,49.23834609477589,0.0558464223385689,0.0070596458075843,0.0040393913062091,0.3116429818000498,Somatomotor network,Somatomotor
64,7Networks_LH_SomMot_33,7Networks,LH,SomMot,33,-23.050140291091893,63.01366575837376,0.0069808027923211,4.882012829302389e-07,0.0001008885438667,0.2325693894030223,Somatomotor network,Somatomotor
65,7Networks_LH_SomMot_34,7Networks,LH,SomMot,34,-24.602939075798588,52.23200246708189,0.0034904013961605,0.003044948071126,1.7062771829931166e-06,0.1887111481488191,Somatomotor network,Somatomotor
66,7Networks_LH_SomMot_35,7Networks,LH,SomMot,35,-35.44087287052426,62.66861974522472,0.0488656195462478,0.0001296050028275,0.0547733488064274,0.2716688508842278,Somatomotor network,Somatomotor
67,7Networks_LH_SomMot_36,7Networks,LH,SomMot,36,-45.64802552326856,61.96426024055109,0.06282722513089,0.0008717294481427,0.0557621863448496,0.293409666792246,Somatomotor network,Somatomotor
68,7Networks_LH_SomMot_37,7Networks,LH,SomMot,37,-18.27015764961948,62.75649081533061,0.0209424083769633,0.0102399831519531,0.0016370415941919,0.2698207634632466,Somatomotor network,Somatomotor
69,7Networks_LH_SomMot_38,7Networks,LH,SomMot,38,-8.021132327896055,60.39850659981511,0.0122164048865619,0.0001574686907457,0.0017576451206454,0.2721772766812662,Somatomotor network,Somatomotor
70,7Networks_LH_SomMot_39,7Networks,LH,SomMot,39,-40.87481476262212,57.29144114658237,0.0715532286212914,0.0118191293391312,0.0022911720523333,0.3006893001516676,Somatomotor network,Somatomotor
71,7Networks_LH_SomMot_40,7Networks,LH,SomMot,40,-25.84363784526208,57.972329085501386,0.0855148342059336,0.0058922792531684,0.0254083485880936,0.3277987787528699,Somatomotor network,Somatomotor
72,7Networks_LH_SomMot_41,7Networks,LH,SomMot,41,-11.00501704992432,62.72299852265338,0.0017452006980802,0.0,3.1442147166736976e-05,0.2061910087523959,Somatomotor network,Somatomotor
73,7Networks_LH_SomMot_42,7Networks,LH,SomMot,42,-39.97544814231275,58.94188329200202,0.0279232111692844,0.0004786816851796,0.0189096352798058,0.2714997974611511,Somatomotor network,Somatomotor
74,7Networks_LH_SomMot_43,7Networks,LH,SomMot,43,-28.79620827598754,61.90361096248806,0.0383944153577661,0.0132699255685613,0.0113866251939312,0.2916445016845386,Somatomotor network,Somatomotor
75,7Networks_LH_SomMot_44,7Networks,LH,SomMot,44,-47.83508063506599,64.31120717273367,0.1134380453752181,0.0064770026648166,0.1002337685114502,0.3205732362381115,Somatomotor network,Somatomotor
76,7Networks_LH_SomMot_45,7Networks,LH,SomMot,45,-35.710243342191355,70.90582686336137,0.0680628272251308,0.0008866285424902,0.074262796213596,0.2876072343573301,Somatomotor network,Somatomotor
77,7Networks_LH_SomMot_46,7Networks,LH,SomMot,46,-11.85699480362237,70.5240777268385,0.0645724258289703,0.0024574266510382,0.0086824570597362,0.3203378667548237,Somatomotor network,Somatomotor
78,7Networks_LH_SomMot_47,7Networks,LH,SomMot,47,-24.12784635148539,67.6174632462478,0.0383944153577661,0.0015971689351004,0.0051740622014799,0.3000688958184799,Somatomotor network,Somatomotor
79,7Networks_LH_SomMot_48,7Networks,LH,SomMot,48,-41.91077097314891,70.3809487473537,0.1116928446771378,0.0020994911198986,0.1243869010385431,0.312759981734817,Somatomotor network,Somatomotor
80,7Networks_LH_SomMot_49,7Networks,LH,SomMot,49,-37.905080744739394,71.14217106084139,0.0802792321116928,0.0028468883161335,0.070986790722786,0.3046788928212778,Somatomotor network,Somatomotor
81,7Networks_LH_SomMot_50,7Networks,LH,SomMot,50,-30.857869053001583,68.00241017137199,0.0,0.0,1.85048540703831e-41,0.0,Somatomotor network,Somatomotor
82,7Networks_LH_SomMot_51,7Networks,LH,SomMot,51,-30.65155039733009,67.8282495948087,0.0017452006980802,0.0,4.814941117110582e-05,0.2003214759045316,Somatomotor network,Somatomotor
83,7Networks_LH_SomMot_52,7Networks,LH,SomMot,52,-16.459860807129488,72.91768279984697,0.0663176265270506,0.0035809855515963,0.0025936988089634,0.3046788928212778,Somatomotor network,Somatomotor
84,7Networks_LH_SomMot_53,7Networks,LH,SomMot,53,-45.42381681877305,70.97597599802248,0.1204188481675392,0.0033294006475035,0.1318264039762695,0.3159306115279289,Somatomotor network,Somatomotor
85,7Networks_LH_SomMot_54,7Networks,LH,SomMot,54,-12.111955876966915,72.27007942496024,0.0924956369982548,0.0211326135071643,0.0067926789551134,0.3295318538671222,Somatomotor network,Somatomotor
86,7Networks_LH_SomMot_55,7Networks,LH,SomMot,55,-26.437879390853773,73.1674948921092,0.0680628272251308,0.0079799230710584,0.0029875104137699,0.3074701723185833,Somatomotor network,Somatomotor
87,7Networks_LH_SomMot_56,7Networks,LH,SomMot,56,-33.183047340047075,74.25274999094445,0.0157068062827225,0.0001351619091321,0.0066488735118087,0.2661990082489748,Somatomotor network,Somatomotor
88,7Networks_LH_DorsAttn_Post_1,7Networks,LH,DorsAttn_Post,1,-45.0239454451384,-20.32923117941938,0.0471204188481675,0.0047160688146236,0.0225288921625266,0.3055323350980881,Dorsal attention network,Dorsal Attention
89,7Networks_LH_DorsAttn_Post_2,7Networks,LH,DorsAttn_Post,2,-55.29517385139631,-17.72050386770612,0.0610820244328097,0.0151003634082546,0.0010485991683735,0.2805788903666044,Dorsal attention network,Dorsal Attention
90,7Networks_LH_DorsAttn_Post_3,7Networks,LH,DorsAttn_Post,3,-61.47928603759895,-13.715399721770794,0.0034904013961605,0.0,2.2007051677415403e-05,0.2125183509596053,Dorsal attention network,Dorsal Attention
91,7Networks_LH_DorsAttn_Post_4,7Networks,LH,DorsAttn_Post,4,-63.490057403852745,-3.1046108646812485,0.0069808027923211,0.0001073657412498,9.40887287839907e-05,0.2368622011509608,Dorsal attention network,Dorsal Attention
92,7Networks_LH_DorsAttn_Post_5,7Networks,LH,DorsAttn_Post,5,-58.7154819711119,-2.4633943796800466,0.0017452006980802,0.0,1.5120333296140075e-08,0.1520739541722097,Dorsal attention network,Dorsal Attention
93,7Networks_LH_DorsAttn_Post_6,7Networks,LH,DorsAttn_Post,6,-65.42464521680441,6.438779458672634,0.0069808027923211,0.0001512484227309,0.0008352746021668,0.2079600450524641,Dorsal attention network,Dorsal Attention
94,7Networks_LH_DorsAttn_Post_7,7Networks,LH,DorsAttn_Post,7,-62.72204775236547,13.599930745959275,0.0785340314136125,0.0010584201588183,0.0789327063707199,0.2809402282807919,Dorsal attention network,Dorsal Attention
95,7Networks_LH_DorsAttn_Post_9,7Networks,LH,DorsAttn_Post,9,-71.03717760213961,30.3701378424238,0.1221640488656195,0.0046548105345933,0.1338326040639316,0.3111984126391368,Dorsal attention network,Dorsal Attention
96,7Networks_LH_DorsAttn_Post_10,7Networks,LH,DorsAttn_Post,10,-73.57085629394825,37.48649841034237,0.0872600349040139,0.0009525729326811,0.1080650255366165,0.3040419334634633,Dorsal attention network,Dorsal Attention
97,7Networks_LH_DorsAttn_Post_11,7Networks,LH,DorsAttn_Post,11,-23.786354263397783,39.002070889338725,0.0,0.0,1.85048540703831e-41,0.0,Dorsal attention network,Dorsal Attention
98,7Networks_LH_DorsAttn_Post_12,7Networks,LH,DorsAttn_Post,12,-32.53521428687301,44.77028535627496,0.0122164048865619,3.807852072548203e-05,0.0053007733593351,0.2683272906027489,Dorsal attention network,Dorsal Attention
99,7Networks_LH_DorsAttn_Post_13,7Networks,LH,DorsAttn_Post,13,-65.14405741946324,43.66014919917011,0.1221640488656195,0.0050012258609957,0.1335305117073588,0.3118657430450821,Dorsal attention network,Dorsal Attention
100,7Networks_LH_DorsAttn_Post_14,7Networks,LH,DorsAttn_Post,14,-27.75933991437845,42.72463249426036,0.0,0.0,1.85048540703831e-41,0.0,Dorsal attention network,Dorsal Attention
101,7Networks_LH_DorsAttn_Post_15,7Networks,LH,DorsAttn_Post,15,-67.66842750869355,46.96413495478868,0.0663176265270506,0.0068399692532213,0.0315054647326319,0.3340736405207273,Dorsal attention network,Dorsal Attention
102,7Networks_LH_DorsAttn_Post_16,7Networks,LH,DorsAttn_Post,16,-43.00840797698498,41.48226085275411,0.031413612565445,0.0031397013618456,0.0004975868989849,0.2631484767913569,Dorsal attention network,Dorsal Attention
103,7Networks_LH_DorsAttn_Post_17,7Networks,LH,DorsAttn_Post,17,-74.6234166127526,50.665157970848185,0.0261780104712041,0.0100875262566538,4.0413053504509465e-05,0.2329418977683234,Dorsal attention network,Dorsal Attention
104,7Networks_LH_DorsAttn_Post_18,7Networks,LH,DorsAttn_Post,18,-34.516711320728064,46.59819597564638,0.0209424083769633,0.0021029836053651,0.0043548377663071,0.2926225181221125,Dorsal attention network,Dorsal Attention
105,7Networks_LH_DorsAttn_Post_19,7Networks,LH,DorsAttn_Post,19,-57.204666262226446,53.930446674020914,0.1082024432809773,0.0102913592797859,0.0853412958223659,0.3222305572526365,Dorsal attention network,Dorsal Attention
106,7Networks_LH_DorsAttn_Post_20,7Networks,LH,DorsAttn_Post,20,-64.74904623009809,57.07251342813053,0.0244328097731239,0.0042144223526652,0.0001863843219887,0.2513249853226208,Dorsal attention network,Dorsal Attention
107,7Networks_LH_DorsAttn_Post_21,7Networks,LH,DorsAttn_Post,21,-70.83933783249527,54.45130807658036,0.0261780104712041,0.0031625066179102,4.47644903813784e-05,0.2334404358052808,Dorsal attention network,Dorsal Attention
108,7Networks_LH_DorsAttn_Post_22,7Networks,LH,DorsAttn_Post,22,-50.81948268387515,53.88971949079151,0.1134380453752181,0.0021781209123699,0.1299059703405029,0.3023563232987317,Dorsal attention network,Dorsal Attention
109,7Networks_LH_DorsAttn_Post_23,7Networks,LH,DorsAttn_Post,23,-40.19349195646454,55.34586510042003,0.0558464223385689,0.00146610352748,0.0360997898690335,0.2978158187850306,Dorsal attention network,Dorsal Attention
110,7Networks_LH_DorsAttn_Post_24,7Networks,LH,DorsAttn_Post,24,-70.52151553095021,59.85534895577646,0.0732984293193717,0.0052945686791265,0.0836385188916664,0.2725172857714364,Dorsal attention network,Dorsal Attention
111,7Networks_LH_DorsAttn_Post_25,7Networks,LH,DorsAttn_Post,25,-60.4869035275061,63.64492205978017,0.0122164048865619,8.576508592134133e-06,0.012168753830883,0.2506032019069901,Dorsal attention network,Dorsal Attention
112,7Networks_LH_DorsAttn_Post_26,7Networks,LH,DorsAttn_Post,26,-58.49635918154004,62.25363812823403,0.075043630017452,0.0058082757178629,0.0492478147849152,0.3340736405207273,Dorsal attention network,Dorsal Attention
113,7Networks_LH_DorsAttn_Post_27,7Networks,LH,DorsAttn_Post,27,-57.672963437311886,66.07550206108948,0.0349040139616055,0.0058136280707032,0.0001969348779044,0.2598571617153483,Dorsal attention network,Dorsal Attention
114,7Networks_LH_DorsAttn_Post_28,7Networks,LH,DorsAttn_Post,28,-53.202227824484,70.61491755890893,0.0174520069808027,0.0006725806574246,1.9411250759854783e-05,0.214926194344862,Dorsal attention network,Dorsal Attention
115,7Networks_LH_DorsAttn_FEF_1,7Networks,LH,DorsAttn_FEF,1,-2.859768938495904,51.705830714554,0.0226876090750436,0.001696728510323,0.0010753920379573,0.2647452515291685,Frontal eye fields,Dorsal Attention
116,7Networks_LH_DorsAttn_FEF_2,7Networks,LH,DorsAttn_FEF,2,-5.414698357229966,53.07010059032776,0.0087260034904013,0.0007710536925124,0.0003531632370915,0.241717548210565,Frontal eye fields,Dorsal Attention
117,7Networks_LH_DorsAttn_FEF_3,7Networks,LH,DorsAttn_FEF,3,-10.160733316320446,61.07827853991286,0.0122164048865619,1.220094738522382e-05,0.0009776389942471,0.2673407932108271,Frontal eye fields,Dorsal Attention
118,7Networks_LH_DorsAttn_FEF_4,7Networks,LH,DorsAttn_FEF,4,-1.548344164562053,68.50781241977509,0.0069808027923211,0.0005856671579907,2.9685933998826784e-05,0.2242035840288128,Frontal eye fields,Dorsal Attention
119,7Networks_LH_DorsAttn_PrCv_1,7Networks,LH,DorsAttn_PrCv,1,6.207344634866431,25.07486720118848,0.0174520069808027,0.0009688173652622,0.0001817341993878,0.2589318543145815,Precentral cortex,Dorsal Attention
120,7Networks_LH_DorsAttn_PrCv_2,7Networks,LH,DorsAttn_PrCv,2,6.5176789596091,25.769772278312388,0.0139616055846422,0.0011895655469224,0.0001720423651647,0.2455262659088744,Precentral cortex,Dorsal Attention
121,7Networks_LH_DorsAttn_PrCv_3,7Networks,LH,DorsAttn_PrCv,3,2.6991541972579256,37.00726230980476,0.0383944153577661,0.0038515167939675,0.0345017110447515,0.2716688508842278,Precentral cortex,Dorsal Attention
122,7Networks_LH_SalVentAttn_ParOper_1,7Networks,LH,SalVentAttn_ParOper,1,-37.77982752348563,24.23220360977936,0.0157068062827225,0.0009497851134582,0.0009594353984364,0.2725172857714364,Operculum,Salience/Ventral Attention
123,7Networks_LH_SalVentAttn_ParOper_2,7Networks,LH,SalVentAttn_ParOper,2,-43.740278096430615,27.4388503456951,0.06282722513089,0.0049049668019317,0.0465232919897164,0.3134340334195903,Operculum,Salience/Ventral Attention
124,7Networks_LH_SalVentAttn_ParOper_3,7Networks,LH,SalVentAttn_ParOper,3,-29.45087459249587,21.46446767758248,0.0174520069808027,0.0002876955541,0.0010067108275948,0.2754420293687309,Operculum,Salience/Ventral Attention
125,7Networks_LH_SalVentAttn_ParOper_4,7Networks,LH,SalVentAttn_ParOper,4,-19.35232823423069,30.249792271010264,0.0226876090750436,0.00552840865831,0.0017031725144093,0.2791427860013242,Operculum,Salience/Ventral Attention
126,7Networks_LH_SalVentAttn_ParOper_5,7Networks,LH,SalVentAttn_ParOper,5,-36.473128178418975,33.39827651546631,0.0820244328097731,0.0066648910142551,0.056947573909094,0.3217552909440043,Operculum,Salience/Ventral Attention
127,7Networks_LH_SalVentAttn_ParOper_6,7Networks,LH,SalVentAttn_ParOper,6,-26.05884096883517,35.33703255700999,0.0244328097731239,0.0044332921366878,0.0071367617046154,0.2846054628310957,Operculum,Salience/Ventral Attention
128,7Networks_LH_SalVentAttn_TempOcc_1,7Networks,LH,SalVentAttn_TempOcc,1,-56.33733569072826,12.53015625104308,0.0663176265270506,0.0008553401331561,0.0799346023539951,0.2916445016845386,Temporal-occipital lobe,Salience/Ventral Attention
129,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks,LH,SalVentAttn_FrOperIns,1,2.562328408641079,-10.40862608777239,0.0418848167539267,0.0032462167585121,0.0002493430824692,0.2433352897490629,Operculum,Salience/Ventral Attention
130,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks,LH,SalVentAttn_FrOperIns,2,-8.356266583936915,-8.574003206514234,0.0087260034904013,0.001497329952874,0.0013475573862398,0.2464972737401524,Operculum,Salience/Ventral Attention
131,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks,LH,SalVentAttn_FrOperIns,3,2.099207894427508,0.4648736903495418,0.0261780104712041,0.0003212313751383,0.0001083097596603,0.2273580899010265,Operculum,Salience/Ventral Attention
132,7Networks_LH_SalVentAttn_FrOperIns_4,7Networks,LH,SalVentAttn_FrOperIns,4,29.34318889268268,-0.2144075651508785,0.0,0.0,1.85048540703831e-41,0.0,Operculum,Salience/Ventral Attention
133,7Networks_LH_SalVentAttn_FrOperIns_5,7Networks,LH,SalVentAttn_FrOperIns,5,-14.530116124758637,-0.498771435034179,0.0523560209424083,0.0048523929635514,0.0090853803000678,0.3134340334195903,Operculum,Salience/Ventral Attention
134,7Networks_LH_SalVentAttn_FrOperIns_6,7Networks,LH,SalVentAttn_FrOperIns,6,18.799168614404536,7.658384645623819,0.0017452006980802,0.0,5.71010456063908e-05,0.2044518156139033,Operculum,Salience/Ventral Attention
135,7Networks_LH_SalVentAttn_FrOperIns_7,7Networks,LH,SalVentAttn_FrOperIns,7,-3.5055656303296274,8.717454469426698,0.0,0.0,1.85048540703831e-41,0.0,Operculum,Salience/Ventral Attention
